,REFCODE,Habit,Solvent,SMILES
36799,SOHPEL,needle,diethyl ether,CC1OC(=O)N(C1C(=O)OCc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C
36809,SOHXAO01,plate,ethyl acetate,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1
36810,SOHXAR,plate,ethyl acetate,Fc1ccc(cc1)C1=CC2=CN(N=C2O1)c1ccccc1
36811,SOHXIX,prism,hexane,CC(C)c1cccc(C(C)C)c1N=Cc1cccc(c2ccccc2)n1[O]
36813,SOHXUJ,needle,hexane,COc1ccn([O])c(C=Nc2c(cccc2C(C)C)C(C)C)c1
36814,SOHZAQ,prism,hexane,C[Si]1(C)[Si](C)(C)[Si](C)(C)[Si]2(C(=C(c3ccccc3)C(=C2c2ccccc2)c2ccccc2)c2ccccc2)[Si]1(C)C
36817,SOJFII,block,methanol,Cc1ccccc1CN1C2=C(CN(CC2)Cc2ccccc2)C(=O)N2CCN=C12
36818,SOJFOO,needle,methanol,Cc1ccccc1CN1CCN2C(=O)C3=C(CCN(Cc4ccccc4)C3)N=C12
36824,SOJVIX,block,toluene,COc1ccc(cc1)c1c2c(F)c(F)c(F)c(F)c2c(c2ccc(OC)cc2)c2c(F)c(F)c(F)c(F)c12
36834,SOKZUO,prism,hexane,Cc1cc(C)c2C(=O)N(CN3CCN(CC3)c3ccccc3Cl)Sc2n1
36835,SOLBAX,prism,hexane,CCOc1ccccc1N1CCN(CC1)CN1Sc2nc(C)cc(C)c2C1=O
36837,SOLBEB,prism,hexane,Cc1cc(C)c2C(=O)N(CN3CCN(CC3)c3cc(Cl)ccc3C)Sc2n1
36848,SOLKAG,prism,ethanol,Cc1ccc(cc1)S(=O)(=O)NN1Sc2ccccc2C1=O
36851,SOLKOU,prism,ethanol,CCN1c2ccccc2C(=O)C(Cl)(Cl)S1(=O)=O
36852,SOLKUA,block,methanol,COC(=O)C=C(C)C1=C(C)N(c2ccccc12)S(=O)(=O)c1ccccc1
36853,SOLLAH,plate,methanol,CC1=CN(C2CC(O)C(CO)O2)C(=O)N(CN2C(=O)c3ccccc3C2=O)C1=O
36854,SOLLEL,block,ethyl acetate,CCCCOc1ccc(cc1OC)C(=O)OC
36856,SOLLOV,prism,isopropanol,CC1=CC(=O)C(=CO1)O
36859,SOLMIQ,plate,ethyl acetate,Clc1ccccc1C(=O)OC(CN1N=Nc2ccccc12)C(=O)c1ccc(Br)cc1
36860,SOLMOW01,block,ethanol,C1Cc2nnc3CCCc4nnc(C1)c2c34
36861,SOLNAJ,block,diethyl ether,Clc1ccc(cc1)C(=O)CSc1nc(cc2ccccc12)c1ccccc1
36863,SOLNIR,block,ethanol,Oc1ccccc1C(=O)NN=Cc1c(O)ccc2ccccc12
36867,SOLPOZ,block,ethanol,Cc1ccc(cc1)C(CC(=O)NC1CCCCC1)C1=C(O)N=CNC1=O
36868,SOLPUH,block,methanol,COC1C(O)C2C(C)(C)CCC(O)C2(C)c2cc(OC)ccc12
36869,SOLQAM,prism,ethanol,CCCCN1CSC(=S)N(C1)Cc1ccccc1
36871,SOLRER,prism,ethanol,Cc1cc(Cl)ccc1S(=O)(=O)Nc1ccccc1
36872,SOLRIV,block,acetone,COc1ccc(cc1)N=Cc1ccc(cc1)N(C)C
36875,SOLRUJ,plate,methanol,FC12CCOC(C1C1C2C(=O)N(Cc2ccccc2)C1=O)c1ccc(Cl)cc1
36878,SOLSIW01,block,methanol,CCOC(=O)CN(c1ccccc1C=O)S(=O)(=O)c1ccccc1
36883,SOLTUJ,prism,ethanol,Oc1ccc(Cl)cc1N=Nc1ccc(cc1)N(=O)=O
36884,SOLVAR,block,ethanol,O=C1OC(Cc2ccccc2)Cc2ccccc12
36885,SOLVIZ,block,methanol,Fc1ccc(CC2=Cc3ccccc3C(=S)O2)cc1
36886,SOLVOF,block,ethyl acetate,O=C1N(C(c2c3ccccc3cc3ccccc23)C21c1ccccc1Oc1ccccc21)c1ccccc1
36887,SOLVUN,plate,toluene,CC1(C)OB(OC1(C)C)C1=C2c3ccccc3C(=C2c2c(F)c(F)c(F)c(F)c12)c1ccccc1
36889,SOLWEW01,block,acetone,N(C=Nc1ccccn1)c1ccccn1
36890,SOLWIA,block,methanol,FC(F)(F)c1cc(NC(=O)Oc2ccccc2)ccc1Cl
36892,SOLWUM,plate,ethanol,CC(C)(C)c1ccc(NC(C2CCCCC2=O)c2ccccc2)cc1
36893,SOLXAT,block,methanol,OCCN(CCO)c1ccc2ccc3cccnc3c2n1
36895,SOLYEY,prism,ethanol,CCc1ccc(cc1)N=Cc1c(O)cc(OC)cc1OC
36896,SOLYOI,needle,methanol,OC(=O)CNS(=O)(=O)c1ccccc1I
36897,SOLZAV,needle,methanol,O=C1C(CCCC1Cc1ccccc1)Cc1ccccc1
36903,SOMDEE,needle,diethyl ether,CCCCN1C=C2C(=O)C(C)(OC(=O)CCC)C(=O)C(=C2C(O)C21CCCO2)Cl
36905,SOMHAE,plate,ethyl acetate,CC1(C)OC(O)C(O1)C1OC(C)(C)OC1C=C
36907,SOMJAG,block,ethyl acetate,O=N(=O)C1=NC=CN1CCN(CCN1C=CN=C1N(=O)=O)CCN1C=CN=C1N(=O)=O
36909,SOMKOV,block,ethanol,CCC(=O)NN=C(C)C1=CC=CS1
36910,SOMKUB,block,ethanol,CC(=NN=C(C)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1
36928,SONWUP,plate,toluene,C[S+]1C[B-]2(C[S+](C)[B-]31C1CCCC3CCC1)C1CCCC2CCC1
36929,SONXAW,block,toluene,C[S]1CB2(C3CCCC2CCC3)[S](C)CB21C1CCCC2CCC1
36931,SONYAX,block,hexane,ICB1(C2CCCC1CCC2)n1ccccc1
36932,SOPCIM,block,isopropanol,CC1=NN(c2ccccc2)C(=O)C21C(CC(=CC2=O)c1ccccc1)c1ccccc1
36934,SOPNEQ,prism,ethyl acetate,ClC1=C([N-][N+]#N)C(=O)C(=C([N-][N+]#N)C1=O)Cl
36939,SOPXOL,block,acetone,O1c2ccc3ccccc3c2C=CC1(C1=CC=CS1)C1=CC=CS1
36940,SOPYOM,prism,ethanol,Oc1c(I)cc(I)cc1C=O
36942,SOQGOV,block,ethyl acetate,C1CSCc2ccccc2OCCOc2ccccc2CSC1
36943,SOQHUD,prism,dimethylsulfoxide,CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34
36945,SOQJUE,prism,ethanol,Oc1c(CN2CCCCC2)cc(CC#N)c2cccnc12
36947,SOQVEZ01,needle,diethyl ether,CC=CCCCCC1=C(C)C(=O)N2CCC(=NO)C2O1
36953,SORDIN,plate,methanol,CN(C)c1cccc2c1cccc2S(=O)(=O)N1CCC1
36955,SORFAH,needle,ethanol,OC1=C(Oc2ccccc2C1=O)c1ccccn1
36960,SORNET,plate,hexane,COc1ccc(cc1)C12Oc3ccccc3C1=C(C(=O)C2c1ccccc1)[Si](C(C)C)(C(C)C)C(C)C
36961,SORSIC,prism,heptane,COC(OC)C=NN1C(=NN=C1C(C)OC)C(C)OC
36965,SORYII,plate,ethanol,CCN(CC)c1ccc(c2c(ccc(N(CC)CC)c12)N(=O)=O)N(=O)=O
36976,SOTHEO01,prism,ethanol,Nc1ccc2c(OC(=O)C=C2C(F)(F)F)c1
36981,SOVHAP,block,toluene,CC(C)(C)C1=CC(C=C1C(C)(C)C)(C(C)(C)C)C1(C=C(C(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C
36988,SOWGIU,block,ethyl acetate,COC1CC(=O)CCC21S(=O)CCS2=O
36989,SOWHAN,block,ethyl acetate,COC1C=CCCC21S(=O)CCS2=O
36990,SOWHER,block,ethyl acetate,O=S1CCS(=O)C21CC1OC2C=C1
36992,SOWJET,block,ethyl acetate,O=S1CCS(=O)C21CC1CC2C=C1
36993,SOWKIZ,prism,ethyl acetate,COc1ccccc1OCC(O)COC(N)=O
36994,SOWKOF,prism,hexane,Cc1ccccc1OCC(O)CO
36998,SOWSUT,block,diethyl ether,CN1(C)N=C(O[SiH]21(OC(=NN2(C)C)c1ccccc1)c1ccccc1)c1ccccc1
37005,SOXGAO,plate,ethanol,Oc1ccc(O)c(C=Nc2ccc(Cl)cc2)c1
37006,SOXGES,prism,water,OC(=O)CC(N1C=[NH+]C=C1)C(=O)[O-]
37007,SOXGIW,prism,diethyl ether,COC(=O)C1=NN(Cc2ccccc2C#N)C(=C1)C(=O)OC
37008,SOXGUI,block,ethanol,COc1ccc(C=NOCCCCCON=Cc2ccc(OC)cc2O)c(O)c1
37011,SOXHOD,block,ethanol,COc1cccc(c1)C(CC#N)C#N
37018,SOXJUL,prism,ethanol,COc1cccc(C=Nc2ccc(C)cc2)c1Oc1ccc(C#N)c(c1)C#N
37019,SOXLEX01,needle,acetonitrile,Fc1cc(Br)c(Cl)c(Br)c1
37024,SOXWIM,prism,methanol,CC(C)C1CCC(C)CC21OCCS2=O
37028,SOYCUF,prism,water,S=C1NN=C(N1)c1ccccc1
37030,SOYFOC,prism,water,C[NH+](C)c1ccc(N)c(SS(=O)(=O)[O-])c1
37031,SOYGET,prism,acetone,Cc1cc(I)c(I)cc1C
37032,SOYGIY01,prism,acetone,CC(CNS(=O)(=O)c1ccccc1)=C(C)CNS(=O)(=O)c1ccccc1
37033,SOYGUJ,prism,ethanol,Cc1ccc(cc1)N1C(=NN=C1c1ccccn1)c1ccncc1
37035,SOYHIY,block,ethanol,CCOC(=O)C1=C(C)NC(=O)NC1C1=C(Cl)N(N=C1C)c1ccccc1
37036,SOYHOE,block,diethyl ether,CC1(C)C(C2SCCCS2)C1C(O)(c1ccccc1)c1ccccc1
37037,SOYHUK,block,methanol,CC1=NN(C(=C1)C)C(=O)CCNc1cccc(Cl)c1
37038,SOYJAS,prism,ethanol,CCN(CC)c1ccc(C=Nc2ccccc2N)c(O)c1
37039,SOYJEW,plate,ethyl acetate,CC(C)(C)Nc1ccc(cc1N(=O)=O)C(O)=O
37041,SOYJOG,needle,methanol,C=CCN1C(=O)c2ccccc2S1(=O)=O
37043,SOYKEX,block,benzene,COC(=O)CC1=C(c2cc(I)cc(C)c2O1)S(C)=O
37046,SOYLEY,needle,ethanol,CCCCCOc1ccc(C=CC(=O)c2ccccc2)cc1
37049,SOYLUO,block,diethyl ether,COC(=O)OC1CCC2(C)C3CCC4(C)C(CC(CCC(C)=O)(C(=O)OC)C4=O)C3CCC2C1(C)C
37051,SOYMEZ,plate,ethanol,OCCCCCCOc1ccc(cc1)N(=O)=O
37052,SOYMUP,block,ethyl acetate,COc1ccc(cc1)C=Cc1ccccc1NC(C)=O
37053,SOYNAW,plate,ethyl acetate,COc1cccc(C=Cc2ccccc2NC(C)=O)c1
37055,SOYPEC,needle,hexane,CCCCCCOc1ccc(C=CC(=O)c2ccccc2O)cc1
37056,SOYPIG,prism,ethanol,CN(C)c1ccc(cc1)C=C(C#N)C(=O)Nc1ccccc1
37058,SOYPUT01,needle,acetonitrile,COC(=O)C1=Cc2ccccc2OC21CC(NC1=NC=C(C)S1)c1ccccc1O2
37059,SOYQAA02,needle,acetonitrile,COC(=O)C1=Cc2cccc(OC)c2OC21CC(NC1=Nc3ccccc3S1)c1cccc(OC)c1O2
37061,SOYQUU,plate,ethyl acetate,Cc1ccc(cc1)S(=O)(=O)N1C(=C(C)C=C1c1ccccc1)C=C(c1ccccc1)c1ccccc1
37063,SOYRII,block,methanol,Cc1cc(ccc1O)N(=O)=O
37064,SOYRUU,block,ethanol,COC(=O)c1ccc(Nc2ccccc2)c(c1)N(=O)=O
37066,SOYSEF,block,ethanol,COc1ccccc1C1NC(C2CCCC1C2=O)c1ccccc1OC
37067,SOYSIJ,block,ethanol,COC(=O)NN=Cc1ccc(OC)c(O)c1
37068,SOYTAC,block,methanol,CCOc1ccc(cc1OC)C(O)C(CO)Oc1c(OC)cccc1OC
37076,SOYZAJ,block,ethyl acetate,CN1C=C(C2C3=C(CCCC3=O)Oc3ccc4ccccc4c23)c2ccccc12
37077,SOZFOE01,prism,hexane,CC12CN(CC1(C)N2S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F
37081,SUBLOQ,prism,diethyl ether,Cc1cc(C)c(B(NCc2ccccc2)B(NCc2ccccc2)c2c(C)cc(C)cc2C)c(C)c1
37082,SUCACB19,needle,methanol,OC(=O)CCC(O)=O
37084,SUCCIN07,block,acetone,O=C1CCC(=O)N1
37088,SUDFEC,plate,hexane,CC(=C(C)c1ccc(Br)cc1)c1ccc(Br)cc1
37091,SUFTIY,plate,toluene,COC(=O)C12C3C=C4C(OCc5c(C4C13)c2c1c2ccccc2C(=O)c1c5[Si](C)(C)C)c1ccccc1
37093,SUFWAT01,needle,methanol,COC(=O)c1c(nc(Cl)nc1c1ccc(F)cc1)C(C)C
37094,SUGGEG02,block,acetone,CCN(CC)c1ccc2C=CC(=O)Oc2c1
37097,SUGRUI,prism,methanol,CC(O)C1=CC2(CCc3ccncc23)OC1=O
37110,SUHWOI,prism,ethyl acetate,CC1(O)CC(c2ccc(F)cc2)C2=C(O1)c1ccccc1OC2=O
37112,SUHYAW01,block,methanol,CC(CC1(CC(=O)N(C)C1=O)C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C
37113,SUHZIF,prism,methanol,CCC12CCCCN(C1)C(=O)c1ccc(O)cc21
37123,SUKFAH,block,acetone,CCN1C(=O)C2=C(OC(C)(O)CC2(C)C)N(CC)C1=S
37124,SUKFOU,prism,diethyl ether,CC(C)N(C(C)C)C1=C(N(C(C)C)C(C)C)C2=C(SC(=S)S2)S1
37126,SUKGEL,prism,tetrahydrofuran,FB(F)([F-])N(C1CCCCC1)C(=NC1CCCCC1)c1[c+](N(C2CCCCC2)C2CCCCC2)c1N(C1CCCCC1)C1CCCCC1
37132,SUKTUO,block,ethyl acetate,CN1C(=O)C(O)(CC=C)c2cc(Br)ccc12
37137,SULDAZ03,plate,methanol,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
37148,SULQOF,plate,hexane,c1ccc(cc1)P(C1234[BH]567[BH]89%10[BH]%11%12%13[BH]%1458[BH]58%11[BH]%11%15%12[BH]%129%13[BH]16%10[BH]2%11%12C35%15(c1ccccc1)[BH]47%148)C1234[BH]567[BH]89%10[BH]%11%12%13[BH]%1458[BH]58%11[BH]%11%15%12[BH]%129%13[BH]16%10[BH]2%11%12C35%15(c1ccccc1)[BH]47%148
37157,SUMBAE,prism,ethanol,COC(=O)NC(Cc1ccccc1)C(=O)ON1CC(=O)N(C)C1(C)C(C)C
37159,SUMBUY,block,methanol,COc1ccc(CSC2CC(=O)CCC2OC(C)=O)cc1OC
37160,SUMCUZ,prism,methanol,CN1c2ccccc2C(=O)N2c3ccccc3C(=C12)CC=C
37163,SUMFIQ,block,ethyl acetate,O=C1CCC23C=CC(CC12)C1OC(OC31)c1ccccc1
37164,SUMFOW,needle,methanol,CC1(C)OC2C(O1)C13CCC(=O)C1C(C)(C)C2C=C3
37166,SUMGEN,plate,ethyl acetate,CC1(C)OC2C3CC4C(O)CCC4(C=C3)C2O1
37167,SUMSAW,needle,ethyl acetate,O=C(C=Cc1ccc2c(Cc3ccccc23)c1)c1ccccn1
37169,SUNFUE,needle,tetrahydrofuran,Cc1cc(ccc1N(=O)=O)C(=O)Nc1ccc(I)cc1
37170,SUNGAL,needle,ethanol,Ic1ccc(cc1)C(=O)Oc1cccc(c1)N(=O)=O
37173,SUNGOZ,needle,methanol,Ic1cccc(c1)C(=O)Oc1cccc(c1)N(=O)=O
37175,SUNSUQ,prism,ethanol,Nc1nc(Br)c2ccccc2c1c1ccccc1
37176,SUNTOL,needle,methanol,C1=CN(N=C1)c1ccc(N2C=CC=N2)c(N2C=CC=N2)c1N1C=CC=N1
37181,SUQBIP,block,acetonitrile,Cc1ccc(cc1)S(=O)(=O)N1c2ccccc2N([Si]21N(c1ccccc1N2S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1
37183,SUQCOX,block,hexane,S=C1OCC(N1Cc1ccccc1)c1ccccc1
37184,SUQCUD,block,hexane,O=C1SCC(N1Cc1ccccc1)c1ccccc1
37186,SUQDAJ,prism,ethyl acetate,Clc1ccc(cc1)C=CC12C(C=C3C(C1C(=O)C=CC2=O)C(=O)C=CC3=O)c1ccc(Cl)cc1
37187,SUQDAK,block,hexane,O=C1OCC(N1Cc1ccccc1)c1ccccc1
37188,SUQDEN,prism,acetone,O=C1C=CC(=O)C(=C1)C=Cc1ccccc1
37190,SUQDOX,prism,toluene,Cc1ccc(C)c(C=CC2=CC(=O)C=CC2=O)c1
37191,SUQDUD,needle,ethyl acetate,Cc1ccc(C=CC2=CC(=O)C=CC2=O)cc1C
37192,SUQDUE,block,methanol,CC(C)CCCC(C)C1CCC2C3CCC4C(Br)C(O)CCC4(C)C3CCC12C
37193,SUQFAL,prism,ethyl acetate,Clc1cccc(C=CC2=CC(=O)C=CC2=O)c1
37195,SUQFIT01,needle,acetone,Clc1ccc(cc1)C=CC1=CC(=O)C=CC1=O
37196,SUQFOZ,needle,acetone,Clc1ccc(Cl)c(C=CC2=CC(=O)C=CC2=O)c1
37197,SUQFUF,prism,ethyl acetate,Cc1ccccc1C1C(C(C1C1=CC(=O)C=CC1=O)c1ccccc1C)C1=CC(=O)C=CC1=O
37199,SUQGEQ,plate,ethyl acetate,Cc1c(Cl)cccc1C1C(C(C1C1=CC(=O)C=CC1=O)c1cccc(Cl)c1C)C1=CC(=O)C=CC1=O
37200,SUQGIU,needle,acetone,Cc1c(Cl)cccc1C=CC1=CC(=O)C=CC1=O
37203,SUQGUG,needle,ethyl acetate,COC(=O)c1ccc(cc1)C=CC1=CC(=O)C=CC1=O
37220,SUQNAU,block,methanol,O=C1N(CCOCCOCCN2C(=O)c3ccccc3N=C2Nc2ccccc2)C(=Nc2ccccc12)Nc1ccccc1
37224,SUQQAW,prism,diethyl ether,CN1P2Oc3ccccc3OP(N(C)C1=O)C2(Cl)Cl
37227,SUQTAA,plate,hexane,FC(F)(F)c1ccc(cc1)C(=O)C=C(Cl)c1ccccc1
37228,SUQTEE,plate,hexane,COC(=O)c1ccc(cc1)C(=O)C=C(Cl)c1ccccc1
37231,SUQVOP,block,acetonitrile,CP(C)(=O)NP(=S)(c1ccccc1)c1ccccc1
37232,SUQVOR,block,acetonitrile,CP(C)(=S)NP(=O)(c1ccccc1)c1ccccc1
37238,SURGOC03,block,tetrahydrofuran,OC(=O)C=Cc1cccc(C=CC(O)=O)c1
37248,SURVOR,prism,diethyl ether,CC(C)(C(O)=O)C(=Cc1ccccc1)c1ccccc1
37249,SUSBEN01,prism,ethanol,CCOP(=O)(OCC)C1(O)C(=O)Nc2ccccc12
37250,SUSCAL,plate,hexane,CC(=O)OC(C(=O)OC(C(N1N=C(C)C=C1C)N1N=C(C)C=C1C)C(C)(C)C)c1ccccc1
37253,SUSDUG,block,benzene,CCN(CCOCc1ccc(cc1)C(=O)c1ccccc1)c1ccc(cc1)N=Nc1ccc(cc1)N(=O)=O
37254,SUSFOC,block,hexane,CC1=CC(=C(C)S1)C1=C(CC(C1)c1ccc(Br)cc1)C1=C(C)SC(=C1)C
37257,SUSQAY,plate,ethanol,CCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1C(=O)OCc1ccccc1)C(O)=O
37258,SUSSEF,prism,ethanol,CC1=CC=C(C)N1c1cccc(N)n1
37259,SUSWOS01,prism,ethanol,Fc1ccc(cc1)C(CC(=O)c1ccccn1)CC(=O)c1ccccn1
37261,SUTCIT,prism,methanol,CCCC1NC(=O)C(O)C1C(=O)OC
37262,SUTFAP,block,hexane,CCO(CC)[Be](C(C=C[Si](C)(C)C)[Si](C)(C)C)C(C=C[Si](C)(C)C)[Si](C)(C)C
37267,SUTSEF,block,ethyl acetate,COc1ccc(CN2CC(=O)N(Cc3ccc(OC)cc3)C(C(C)C)C2=O)cc1
37268,SUTSIJ,block,ethyl acetate,COc1ccc(CN2C(C)C(=O)N(Cc3ccc(OC)cc3)C(C(C)C)C2=O)cc1
37270,SUTZOW,needle,ethanol,CO1CCO2CCO3CCO4CCO(C)[Ca]561234(Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)O5)Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)O6
37273,SUVGUL,block,methanol,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1
37275,SUVKAV,block,methanol,Cc1cc(CN2CCOCC2)c(O)c(C=O)c1
37281,SUVMIF,block,ethyl acetate,COCN1c2ccccc2C2=C1C1(CC(=CC)C2=O)SCCS1
37284,SUVPOP,prism,ethyl acetate,COC(=O)C1=CC2C3C=CC(N4N3C(=O)N(C4=O)c3ccccc3)C12C(=O)OC
37285,SUVPUV,prism,ethyl acetate,CCOC(=O)C1=CC2C3C=CC(N4N3C(=O)N(C4=O)c3ccccc3)C12COC(C)=O
37288,SUVVAI,needle,methanol,OC1(N2N=C(N=C2SC1=CC(=O)c1ccccc1)c1ccccc1)c1ccccc1
37289,SUVVEM,block,acetonitrile,CSC1=NN2C(=CC(=NC2=N1)C(=O)c1ccccc1)c1ccccc1
37290,SUVVIQ,block,acetonitrile,O=C(C=C1SC2=NN=C(N2N=C1c1ccccc1)c1ccccc1)c1ccccc1
37291,SUVVOW,block,acetonitrile,O=C(C=C(SC1=NN=NN1c1ccccc1)C(=O)c1ccccc1)c1ccccc1
37292,SUVWAJ,block,acetonitrile,COC(=O)C=CSC1=NNC=N1
37294,SUVWOX,needle,ethanol,Brc1ccc(cc1)C1=NN(c2ccccc2)C2=C1C1(C(=O)c3ccccc3C1=O)C(=O)c1ccccc21
37295,SUVWUC,block,methanol,OCC1OC(C(O)C(O)C1O)C1=Nc2ccccc2N1
37296,SUVWUD,needle,ethanol,OC12N(N=C(c3ccc(Br)cc3)C1(C1C(=O)c3ccccc3C1=O)C(=O)c1ccccc21)c1ccc(Br)cc1
37298,SUVXOY,block,methanol,CNC(=O)C1OC(O)C(C1c1ccccc1)c1ccccc1
37299,SUVYAJ,prism,ethyl acetate,CC(=O)NCCC12OC(C)(C)OC1N(C(=O)CO)c1ccccc21
37300,SUVYOX,prism,acetone,CC1(C)CCC2(C)CC=C3C4(C)CCC5C(C)(C)C(=O)CCC5(C)C4CCC3(C)C2C1
37303,SUVZOY,block,ethanol,CCC1(OCC(N1S(=O)(=O)c1ccc(C)cc1)c1ccccc1)C(C)C(C)(O)c1ccccc1
37305,SUWBAN,block,ethanol,Cc1ccc(cc1)S(=O)(=O)N1C(COC1(C)C1(CC(=C)C(=O)O1)c1ccccc1)c1ccccc1
37306,SUWBIV,plate,methanol,CC12CC=C3C(=O)OC(CC3(C)C1CC=CC2=O)C1=COC=C1
37307,SUWCES,plate,ethanol,CC(=O)Nc1ccc(OC(C)=O)cc1
37308,SUWCIW,block,diethyl ether,CCSC1=NN(CC)C(S1)=NC(=O)c1ccc(C)cc1
37309,SUWCOC,plate,ethyl acetate,C1CC2c3ccccc3C1c1ccccc21
37310,SUWDET,prism,methanol,CC(C)C(CC=C)(NC(=O)OC(C)(C)C)C(N)=O
37314,SUWFIZ,plate,ethanol,O=N(=O)C1=CC=C(N2CCCCCCC2)C2=NON=C12
37316,SUWFUL,prism,ethyl acetate,CN(CC(=O)c1ccc(Cl)cc1)c1ccccc1
37319,SUWGUM,prism,ethanol,CC1CCC2(C)C(CCCC2=C)C1(C)Cc1cc(OC(C)=O)ccc1OC(C)=O
37323,SUWJOL,block,methanol,CCOC(=O)C(=O)C1=C(N(N=C1)c1ccccc1)C(=O)OCC
37324,SUWJUP,prism,methanol,CCCCCCCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(Cc1ccccc1)C(=O)OC
37325,SUWKEA,plate,methanol,CC(C)CC(NC(C)=O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(CO)Cc1ccccc1
37330,SUWQUW,needle,hexane,C[Si]1(C)S[Si](C)(S[Si]1(C)C)[Si]1(C)S[Si](C)(C)[Si](C)(C)S1
37333,SUWXIR,block,ethyl acetate,CC1(C)N([O])C(=N([O])C1(C)C)C(C)(CO)CO
37335,SUXDOF,block,diethyl ether,CN1C(=O)C(COS(=O)(=O)CC23CCC(CC2=O)C3(C)C)(COS(=O)(=O)c2ccc(C)cc2)c2ccccc12
37337,SUXFOI,block,ethanol,CCOC(=O)C1CC(=C(C(=O)O1)c1ccccc1)c1ccc(Cl)cc1
37338,SUXGEX,plate,acetonitrile,C[N+](C)=C1C=CN(C=C1)S(=O)(=O)[N-]C(=O)OC(C)(C)C
37340,SUXHOI,prism,cyclohexane,CC(C)C1=CC2=CC3Oc4c(OC53C(C)(C)CCCC5(C)C2=C(O)C1=O)c(cc1C(=O)C=C2C(C)(C)CCCC2(C)c41)C(C)C
37346,SUXNII,block,diethyl ether,[BH3][P]([BH2][PH](C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C
37359,SUYLIJ,needle,methanol,COC1=C(Cl)C(=O)NC(=CC1=O)CC(C)(C)O
37360,SUYMII,needle,methanol,CN(C)c1ccc(cc1)C(C(C#N)C#N)(c1ccccc1)c1ccc(cc1)N(C)C
37367,SUYSOV,needle,diethyl ether,CC(C)c1ccc(C(C)C)c2cc3c(ccc(C(C)C)c3cc12)C(C)C
37374,SUYXUF,plate,hexane,C[SiH](C)Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)C(C)(C)C)c5O[SiH](C)C)C(C)(C)C)c4O[SiH](C)C)C(C)(C)C)c3O[SiH](C)C)C(C)(C)C
37380,SUZGIE,prism,ethanol,Cc1cccc2C3=C(Nc12)C(=O)CCC3
37383,SUZHAX,block,ethyl acetate,COc1ccc(Oc2cnccn2)cc1
37385,SUZHIF,plate,methanol,Clc1ccc(cc1)c1cccc(OS(=O)(=O)OCC(Cl)(Cl)Cl)c1
37386,SUZJAZ,block,ethyl acetate,CCOC(=O)C1=C(C)C(=CN1)C
37387,SUZJEC,prism,ethanol,OC(=O)CCN1CSC(=S)N(C1)CC1=CC=CO1
37388,SUZJED,block,ethanol,CN1C(=C(N=Nc2ccccc2)c2ccccc12)C
37393,SUZKUT,prism,diethyl ether,CN1C(=O)C2C3CC4C(=O)C(C2C1=O)N3Cc1ccccc41
37394,SUZLAA,needle,ethanol,COC(=O)C1=C(N2C(=NN=C2c2cccnc2C(N)=O)S1)C(=O)OC
37395,SUZLAB,block,ethyl acetate,CC1=C(c2cc(C)cc(C)c2O1)S(=O)c1ccc(Cl)cc1
37396,SUZLEF,block,water,NC(=[NH2+])P(O)(=O)[O-]
37398,SUZLOP,prism,ethanol,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2C)cc1
37400,SUZLUV,prism,ethanol,Cc1ccc(cc1)c1cc(cc(n1)c1ccc(C)cc1)c1ccccc1
37404,SUZMEG,plate,methanol,OC(c1ccccc1N(=O)=O)P(=O)(c1ccccc1)c1ccccc1
37405,SUZMUW,block,ethyl acetate,CN1N=C(C(=C1N)c1ccc(Cl)cc1)C(F)(F)F
37406,SUZNAD,prism,ethanol,Clc1ccc(cc1)C=Nc1cccc2ccccc12
37408,SUZNOR,plate,ethyl acetate,COC(=O)c1ccc(C(O)=O)c(F)c1
37409,SUZNUX,block,ethanol,CC1(C)OCC(O1)C1OC(OC(=O)Cc2ccccc2)C2OC(C)(C)OC12
37410,SUZPAF,block,ethanol,COC(=O)C1=CN=C(NC(=O)OC(C)(C)C)S1
37412,SUZPIN,block,acetone,CCOc1ccc(C=CC(=O)c2ccccc2O)cc1
